"","VID","yPos","xPos","race","lat","lon"
"19825",50670,993,938,"White",38.89936,-77.0733
"19826",57542,849,667,"White",38.91336,-77.08591
"19827",41291,1025,789,"White",38.89624,-77.08022
"19828",85271,982,818,"White",38.90038,-77.0789
"19829",33888,597,756,"White",38.93792,-77.08175
"19830",16971,710,313,"White",38.9269,-77.10239
"19831",88735,1071,1049,"White",38.89175,-77.06816
"19832",40409,877,1005,"White",38.91065,-77.07016
"19833",13122,980,932,"White",38.90061,-77.0736
"19834",67456,933,561,"White",38.90521,-77.09083
"19835",39480,667,154,"White",38.93107,-77.10976
"19836",23400,474,408,"White",38.9498,-77.09796
"19837",31673,428,489,"White",38.95433,-77.09418
"19838",36733,1180,954,"White",38.88114,-77.07255
"19839",14329,507,791,"White",38.94666,-77.08016
"19840",31160,210,494,"White",38.97557,-77.09394
"19841",50784,1020,576,"White",38.89671,-77.09015
"19842",87962,279,361,"White",38.96884,-77.10017
"19843",30026,892,464,"White",38.90922,-77.09537
"19844",19722,1010,550,"White",38.89765,-77.09133
"19845",29381,226,406,"White",38.974,-77.09806
"19846",27393,1166,1033,"White",38.88248,-77.06887
"19847",45377,885,684,"White",38.90986,-77.08512
"19848",24809,799,716,"White",38.91822,-77.08361
"19849",12728,861,421,"White",38.91218,-77.09734
"19850",12250,877,294,"White",38.91069,-77.10324
"19851",55553,1008,592,"White",38.89793,-77.08939
"19852",53032,836,713,"White",38.91462,-77.08376
"19853",73882,827,577,"White",38.91547,-77.09008
"19854",41850,637,675,"White",38.93402,-77.08551
"19855",83673,485,245,"White",38.94877,-77.10554
"19856",47935,460,273,"White",38.95124,-77.10426
"19857",49225,758,600,"White",38.92225,-77.08901
"19858",14486,916,672,"White",38.90681,-77.08567
"19859",58928,43,667,"White",38.99179,-77.0859
"19860",13268,840,619,"White",38.91427,-77.08813
"19861",31092,1019,1074,"White",38.89678,-77.06696
"19862",77549,362,350,"White",38.96076,-77.10067
"19863",60616,492,388,"White",38.94814,-77.09891
"19864",36410,582,480,"White",38.93937,-77.09463
"19865",34835,769,166,"White",38.92119,-77.10922
"19866",36744,674,596,"White",38.93039,-77.08922
"19867",70420,626,746,"White",38.93505,-77.08222
"19868",41107,515,502,"White",38.94585,-77.09359
"19869",76941,597,213,"White",38.93792,-77.10705
"19870",71708,754,194,"White",38.92256,-77.1079
"19871",28513,929,532,"White",38.90558,-77.0922
"19872",40786,387,479,"White",38.95835,-77.09465
"19873",23425,263,680,"White",38.97037,-77.08529
"19874",57520,521,352,"White",38.94524,-77.10058
"19875",44130,887,649,"White",38.90968,-77.08676
"19876",51797,885,550,"White",38.90989,-77.09135
"19877",57934,224,826,"White",38.97413,-77.0785
"19878",25790,962,536,"White",38.9024,-77.09202
"19879",69528,891,480,"White",38.90932,-77.0946
"19880",62728,920,594,"White",38.90641,-77.08933
"19881",16527,913,430,"White",38.90711,-77.09693
"19882",81885,664,340,"White",38.93138,-77.10113
"19883",73240,1189,1064,"White",38.88033,-77.06744
"19884",22387,1007,536,"White",38.89802,-77.09199
"19885",53649,1084,987,"White",38.89049,-77.071
"19886",64624,583,348,"White",38.93924,-77.10076
"19887",43661,363,427,"White",38.96061,-77.09706
"19888",52326,713,360,"White",38.92662,-77.1002
"19889",24762,1077,1020,"White",38.8912,-77.06951
"19890",40003,489,275,"White",38.94837,-77.10415
"19891",15098,713,129,"White",38.92664,-77.11096
"19892",31129,948,484,"White",38.90375,-77.09441
"19893",40387,618,512,"White",38.93582,-77.09314
"19894",55274,915,546,"White",38.90695,-77.09155
"19895",12270,1182,955,"White",38.88096,-77.07251
"19896",16382,734,338,"White",38.9246,-77.1012
"19897",39064,207,477,"White",38.97581,-77.09475
"19898",11392,859,238,"White",38.91235,-77.10586
"19899",25178,303,759,"White",38.96646,-77.08163
"19900",50636,1008,568,"White",38.89789,-77.09053
"19901",16624,838,580,"White",38.91443,-77.08996
"19902",14744,888,1014,"White",38.90953,-77.06976
"19903",73850,805,568,"White",38.91768,-77.09051
"19904",28663,834,716,"White",38.91481,-77.08363
"19905",85967,862,643,"White",38.91209,-77.08702
"19906",48879,942,472,"White",38.90428,-77.09496
"19907",27426,498,438,"White",38.94748,-77.09658
"19908",19593,1059,970,"White",38.8929,-77.0718
"19909",27210,816,286,"White",38.91662,-77.10362
"19910",19003,817,406,"White",38.91646,-77.09803
"19911",42345,999,793,"White",38.89873,-77.08005
"19912",67788,959,529,"White",38.90268,-77.09231
"19913",48209,948,722,"White",38.90372,-77.08337
"19914",68629,754,642,"White",38.92263,-77.08707
"19915",57599,1028,981,"White",38.89592,-77.07131
"19916",19110,1032,929,"White",38.89552,-77.0737
"19917",61332,873,444,"White",38.91104,-77.09628
"19918",81542,586,965,"White",38.93895,-77.07203
"19919",26924,774,693,"White",38.92063,-77.08472
"19920",27665,795,181,"White",38.91862,-77.10852
"19921",64976,917,373,"White",38.90678,-77.09959
"19922",59724,608,296,"White",38.93681,-77.10319
"19923",76468,882,721,"White",38.91011,-77.08338
"19924",40745,755,583,"White",38.92251,-77.08979
"19925",78734,487,508,"White",38.9486,-77.09333
"19926",72954,1631,827,"White",38.83724,-77.07848
"19927",27938,1101,982,"White",38.88884,-77.07124
"19928",12592,511,212,"White",38.94624,-77.10707
"19929",52051,494,157,"White",38.94794,-77.10962
"19930",22696,630,1206,"White",38.93468,-77.06083
"19931",40575,336,365,"White",38.96328,-77.09994
"19932",64925,1194,892,"White",38.8798,-77.07545
"19933",56341,723,617,"White",38.92565,-77.08824
"19934",69982,377,416,"White",38.95925,-77.09757
"19935",78354,1050,1022,"White",38.89379,-77.06941
"19936",38639,829,366,"White",38.91535,-77.09991
"19937",56332,739,1050,"White",38.92411,-77.06808
"19938",59931,844,610,"White",38.91382,-77.08856
"19939",43241,648,334,"White",38.93288,-77.1014
"19940",86212,1759,900,"White",38.82486,-77.07507
"19941",77295,600,326,"White",38.93761,-77.10178
"19942",57832,862,322,"White",38.91213,-77.10195
"19943",16906,257,373,"White",38.97094,-77.0996
"19944",77866,669,245,"White",38.93084,-77.10555
"19945",40638,802,576,"White",38.91794,-77.09015
"19946",19837,582,476,"White",38.9393,-77.09479
"19947",13946,947,716,"White",38.90387,-77.08364
"19948",65967,1127,1038,"White",38.88632,-77.06866
"19949",31600,751,579,"White",38.92294,-77.09001
"19950",35794,1169,822,"White",38.88228,-77.07868
"19951",16017,889,1039,"White",38.90944,-77.06862
"19952",62578,1059,1074,"White",38.89297,-77.06696
"19953",75632,975,539,"White",38.90111,-77.09184
"19954",29214,1121,1028,"White",38.88691,-77.06911
"19955",22604,397,292,"White",38.95733,-77.10334
"19956",30814,626,557,"White",38.93501,-77.09102
"19957",36344,876,282,"White",38.91069,-77.10383
"19958",34622,514,470,"White",38.94592,-77.09508
"19959",63113,456,373,"White",38.9516,-77.09956
"19960",84666,877,415,"White",38.91061,-77.09765
"19961",15171,428,407,"White",38.95437,-77.09802
"19962",86351,725,600,"White",38.92542,-77.08903
"19963",87461,1057,1098,"White",38.89309,-77.06586
"19964",86082,710,178,"White",38.92693,-77.10866
"19965",74193,940,720,"White",38.90449,-77.08345
"19966",28015,614,337,"White",38.93619,-77.10125
"19967",84722,877,463,"White",38.91066,-77.09538
"19968",64174,924,666,"White",38.90611,-77.08594
"19969",60917,625,716,"White",38.93518,-77.08364
"19970",18220,1044,983,"White",38.89443,-77.07121
"19971",28394,1417,973,"White",38.85807,-77.07168
"19972",60889,680,631,"White",38.9298,-77.08758
"19973",33783,599,251,"White",38.93768,-77.10524
"19974",57794,1102,969,"White",38.88879,-77.07185
"19975",21402,265,489,"White",38.97014,-77.09419
"19976",48913,600,231,"White",38.9376,-77.10621
"19977",46606,599,220,"White",38.93768,-77.10673
"19978",39174,779,639,"White",38.92021,-77.08721
"19979",12519,1191,886,"White",38.8801,-77.0757
"19980",87890,931,412,"White",38.90536,-77.09777
"19981",85320,1138,958,"White",38.88528,-77.07235
"19982",70045,823,333,"White",38.91589,-77.10146
"19983",72721,631,471,"White",38.93453,-77.09502
"19984",33662,323,395,"White",38.96452,-77.09854
"19985",43250,994,520,"White",38.89925,-77.09275
"19986",32204,770,303,"White",38.92108,-77.10285
"19987",55631,225,464,"White",38.97404,-77.09536
"19988",53768,631,611,"White",38.9346,-77.08852
"19989",67935,1016,961,"White",38.89708,-77.07225
"19990",62223,989,537,"White",38.89976,-77.09198
"19991",22273,978,1015,"White",38.90085,-77.06971
"19992",28186,769,377,"White",38.92116,-77.09938
"19993",60672,757,303,"White",38.9223,-77.10284
"19994",59017,1027,938,"White",38.89609,-77.07329
"19995",15408,635,445,"White",38.93416,-77.09626
"19996",50196,1088,956,"White",38.89014,-77.07248
"19997",35679,985,831,"White",38.90009,-77.07829
"19998",38497,628,740,"White",38.93483,-77.08251
"19999",23806,941,567,"White",38.90439,-77.09054
"20000",53103,862,400,"White",38.91207,-77.09832
"20001",72705,810,810,"White",38.91716,-77.07925
"20002",28399,1039,969,"White",38.89488,-77.07185
"20003",41144,834,549,"White",38.91479,-77.09138
"20004",18938,858,618,"White",38.91253,-77.0882
"20005",31018,859,676,"White",38.91244,-77.08547
"20006",88496,811,609,"White",38.91707,-77.0886
"20007",38331,718,630,"White",38.92613,-77.08763
"20008",86914,480,480,"White",38.94925,-77.09462
"20009",43050,805,194,"White",38.91766,-77.10793
"20010",76487,447,415,"White",38.95249,-77.09763
"20011",67605,758,608,"White",38.92221,-77.08865
"20012",41535,849,368,"White",38.91335,-77.0998
"20013",22587,309,359,"White",38.9659,-77.10024
"20014",85777,709,734,"White",38.92697,-77.08277
"20015",88328,805,580,"White",38.91761,-77.08997
"20016",46123,662,368,"White",38.93156,-77.09983
"20017",21658,1021,964,"White",38.89665,-77.07208
"20018",47249,909,481,"White",38.90752,-77.09455
"20019",78536,772,652,"White",38.92082,-77.08662
"20020",65533,412,802,"White",38.95587,-77.07962
"20021",81108,804,343,"White",38.91777,-77.101
"20022",69814,662,629,"White",38.93153,-77.08768
"20023",74544,1170,907,"White",38.88218,-77.07474
"20024",38587,698,676,"White",38.92809,-77.08549
"20025",21663,922,394,"White",38.90627,-77.09862
"20026",86133,902,588,"White",38.90822,-77.0896
"20027",50463,641,655,"White",38.9336,-77.08649
"20028",60317,601,469,"White",38.93746,-77.0951
"20029",25499,839,624,"White",38.91429,-77.08792
"20030",27981,762,367,"White",38.92181,-77.09984
"20031",60228,909,362,"White",38.90749,-77.1001
"20032",41250,219,476,"White",38.97467,-77.09481
"20033",47603,839,669,"White",38.91437,-77.08582
"20034",55333,995,991,"White",38.89912,-77.07081
"20035",57892,540,218,"White",38.94344,-77.1068
"20036",89713,571,350,"White",38.94042,-77.10066
"20037",82115,595,414,"White",38.93811,-77.09767
"20038",43643,958,1049,"White",38.90279,-77.06811
"20039",50574,596,189,"White",38.938,-77.10813
"20040",78442,733,510,"White",38.92469,-77.09323
"20041",22039,540,829,"White",38.94345,-77.07837
"20042",35587,664,678,"White",38.93138,-77.08539
"20043",44533,1185,880,"White",38.88066,-77.076
"20044",83072,742,165,"White",38.92379,-77.10924
"20045",89039,165,710,"White",38.97989,-77.08393
"20046",64682,918,996,"White",38.90666,-77.07062
"20047",61343,1148,1093,"White",38.88426,-77.06609
"20048",24576,660,687,"White",38.93175,-77.08496
"20049",24362,801,576,"White",38.918,-77.09014
"20050",30073,793,596,"White",38.91879,-77.08921
"20051",80928,899,409,"White",38.9085,-77.09793
"20052",47756,742,566,"White",38.92382,-77.09062
"20053",63956,665,310,"White",38.93128,-77.1025
"20054",59613,612,385,"White",38.93641,-77.09903
"20055",15876,1096,1047,"White",38.88929,-77.06823
"20056",31111,918,708,"White",38.90668,-77.08401
"20057",75561,946,448,"White",38.90393,-77.09608
"20058",67610,766,331,"White",38.92141,-77.10155
"20059",41554,1040,969,"White",38.89478,-77.07187
"20060",31345,816,651,"White",38.91657,-77.08667
"20061",62334,850,411,"White",38.91324,-77.09781
"20062",27051,843,601,"White",38.91396,-77.08896
"20063",64979,1096,1111,"White",38.8893,-77.06523
"20064",75226,560,1044,"White",38.94152,-77.06836
"20065",42905,842,756,"White",38.91403,-77.08174
"20066",84536,542,353,"White",38.94321,-77.10051
"20067",80144,428,700,"White",38.95429,-77.08438
"20068",77170,1007,996,"White",38.89801,-77.07062
"20069",47868,634,217,"White",38.93425,-77.10682
"20070",22652,598,210,"White",38.93783,-77.10715
"20071",20966,754,345,"White",38.92259,-77.10087
"20072",87807,1188,813,"White",38.88038,-77.07911
"20073",43112,726,258,"White",38.92536,-77.10494
"20074",56568,267,379,"White",38.97001,-77.09931
"20075",16574,358,314,"White",38.96113,-77.10231
"20076",39887,910,402,"White",38.90738,-77.09824
"20077",24220,936,559,"White",38.90486,-77.09095
"20078",44903,714,639,"White",38.92653,-77.0872
"20079",88523,727,385,"White",38.92527,-77.09901
"20080",52124,850,883,"White",38.9133,-77.07586
"20081",33858,811,673,"White",38.91707,-77.08565
"20082",85672,1006,968,"White",38.89812,-77.07189
"20083",74530,175,496,"White",38.97898,-77.09385
"20084",39395,911,359,"White",38.90737,-77.10024
"20085",49072,884,508,"White",38.90996,-77.09331
"20086",55103,955,1064,"White",38.90309,-77.06744
"20087",36197,880,304,"White",38.9103,-77.1028
"20088",24592,408,315,"White",38.95632,-77.10228
"20089",70556,802,218,"White",38.91796,-77.1068
"20090",69165,868,632,"White",38.9115,-77.08754
"20091",34711,961,517,"White",38.90244,-77.09287
"20092",21193,846,671,"White",38.91366,-77.0857
"20093",65370,734,692,"White",38.92454,-77.08473
"20094",88371,913,801,"White",38.9071,-77.07967
"20095",59172,670,103,"White",38.9308,-77.11216
"20096",60626,384,477,"White",38.95863,-77.09474
"20097",75390,737,505,"White",38.92423,-77.09342
"20098",46206,644,361,"White",38.93333,-77.10016
"20099",17370,565,1033,"White",38.94103,-77.06886
"20100",18908,514,490,"White",38.94597,-77.09413
"20101",38914,880,530,"White",38.91034,-77.09227
"20102",81944,735,505,"White",38.92445,-77.09346
"20103",45853,505,418,"White",38.94678,-77.09751
"20104",87478,416,750,"White",38.95547,-77.08206
"20105",63293,877,283,"White",38.91067,-77.10377
"20106",87452,823,630,"White",38.91591,-77.08762
"20107",77948,1177,855,"White",38.88141,-77.07717
"20108",32945,766,595,"White",38.92141,-77.08927
"20109",50577,647,366,"White",38.93298,-77.0999
"20110",74935,935,822,"White",38.90503,-77.0787
"20111",69438,394,310,"White",38.95768,-77.10251
"20112",25450,712,305,"White",38.92672,-77.10273
"20113",40647,633,441,"White",38.93437,-77.09642
"20114",87412,673,491,"White",38.93052,-77.09411
"20115",59818,1377,823,"White",38.86195,-77.07866
"20116",77647,1127,1024,"White",38.88636,-77.06928
"20117",77916,913,800,"White",38.90717,-77.07971
"20118",14893,828,748,"White",38.91545,-77.08216
"20119",18071,567,252,"White",38.94082,-77.10521
"20120",74352,282,392,"White",38.96849,-77.09868
"20121",29428,996,501,"White",38.89903,-77.09363
"20122",56678,724,1147,"White",38.92551,-77.06357
"20123",80479,928,816,"White",38.90572,-77.07898
"20124",42886,787,569,"White",38.91935,-77.09045
"20125",20441,874,657,"White",38.91091,-77.08635
"20126",46052,712,127,"White",38.92666,-77.11101
"20127",60383,988,695,"White",38.89987,-77.08462
"20128",14426,1134,957,"White",38.88566,-77.07241
"20129",48655,1117,960,"White",38.88724,-77.07228
"20130",29149,951,550,"White",38.90344,-77.09134
"20131",52323,612,519,"White",38.93641,-77.09278
"20132",65416,646,634,"White",38.93308,-77.08745
"20133",55253,616,490,"White",38.93602,-77.09413
"20134",54816,662,975,"White",38.93157,-77.0716
"20135",88694,857,600,"White",38.91259,-77.08901
"20136",87247,630,286,"White",38.93462,-77.10364
"20137",37167,842,368,"White",38.91402,-77.09983
"20138",47286,474,437,"White",38.94988,-77.09659
"20139",55006,771,381,"White",38.92091,-77.0992
"20140",36979,898,462,"White",38.90856,-77.09544
"20141",18458,665,636,"White",38.93126,-77.08736
"20142",55233,572,234,"White",38.94036,-77.10604
"20143",44642,551,202,"White",38.9424,-77.10755
"20144",60755,1099,1127,"White",38.88906,-77.06453
"20145",81410,1130,925,"White",38.88607,-77.0739
"20146",27417,788,585,"White",38.91926,-77.08971
"20147",56361,909,596,"White",38.90754,-77.0892
"20148",82220,775,321,"White",38.9206,-77.10198
"20149",38421,705,118,"White",38.92735,-77.11147
"20150",62141,637,273,"White",38.93399,-77.10424
"20151",72114,959,536,"White",38.90267,-77.09202
"20152",80204,839,630,"White",38.9143,-77.08762
"20153",41253,798,726,"White",38.91836,-77.08318
"20154",53580,890,585,"White",38.90938,-77.08974
"20155",82981,398,818,"White",38.95723,-77.07889
"20156",67639,497,472,"White",38.94765,-77.09497
"20157",66595,486,265,"White",38.94871,-77.10462
"20158",26869,669,246,"White",38.9309,-77.10547
"20159",79380,677,508,"White",38.93012,-77.0933
"20160",45506,826,654,"White",38.91558,-77.08649
"20161",26369,477,429,"White",38.94956,-77.09699
"20162",85808,971,824,"White",38.90149,-77.07862
"20163",54308,613,146,"White",38.9363,-77.11016
"20164",13754,338,460,"White",38.96305,-77.09552
"20165",73538,814,675,"White",38.91677,-77.08551
"20166",64284,1085,924,"White",38.89042,-77.07393
"20167",29334,621,718,"White",38.93552,-77.08354
"20168",89337,890,689,"White",38.90934,-77.0849
"20169",34139,1110,978,"White",38.88798,-77.07141
"20170",20484,1093,953,"White",38.88966,-77.0726
"20171",52774,756,305,"White",38.92245,-77.10273
"20172",60005,1023,757,"White",38.89648,-77.08171
"20173",57526,603,444,"White",38.9373,-77.09627
"20174",81980,906,597,"White",38.90785,-77.08915
"20175",50399,727,632,"White",38.92523,-77.08753
"20176",85009,630,502,"White",38.93466,-77.0936
"20177",69751,568,137,"White",38.9407,-77.11058
"20178",75340,697,87,"White",38.92815,-77.11291
"20179",22735,894,442,"White",38.90897,-77.09638
"20180",30723,797,689,"White",38.9184,-77.08491
"20181",86081,865,337,"White",38.91185,-77.10124
"20182",85357,882,690,"White",38.91017,-77.08482
"20183",72532,547,497,"White",38.94271,-77.09382
"20184",89290,711,360,"White",38.92678,-77.10021
"20185",25741,926,593,"White",38.90591,-77.08933
"20186",44937,913,696,"White",38.90712,-77.08457
"20187",86558,609,677,"White",38.93674,-77.08545
"20188",84758,709,661,"White",38.92698,-77.08618
"20189",69606,756,588,"White",38.92242,-77.0896
"20190",16958,345,358,"White",38.96244,-77.10029
"20191",28358,489,436,"White",38.94843,-77.09664
"20192",80172,707,656,"White",38.92715,-77.08643
"20193",34294,433,500,"White",38.95382,-77.09367
"20194",53207,711,114,"White",38.9268,-77.11166
"20195",11791,264,420,"White",38.97032,-77.09742
"20196",51667,705,362,"White",38.92735,-77.10008
"20197",78811,971,729,"White",38.90152,-77.08303
"20198",43988,665,638,"White",38.93129,-77.08724
"20199",43292,676,734,"White",38.93015,-77.0828
"20200",89234,1054,968,"White",38.89342,-77.07189
"20201",34691,609,219,"White",38.93671,-77.10674
"20202",62238,362,694,"White",38.96075,-77.08466
"20203",60659,602,869,"White",38.93743,-77.07653
"20204",75862,1187,828,"White",38.88048,-77.07842
"20205",28013,1047,969,"White",38.89415,-77.07187
"20206",72984,665,504,"White",38.93124,-77.09348
"20207",72522,691,95,"White",38.92873,-77.11251
"20208",37289,695,458,"White",38.92835,-77.09563
"20209",43430,692,642,"White",38.92864,-77.08705
"20210",52740,683,206,"White",38.92952,-77.10735
"20211",21115,833,623,"White",38.91489,-77.08796
"20212",51826,946,524,"White",38.90395,-77.09256
"20213",23686,1156,951,"White",38.88353,-77.0727
"20214",20900,834,545,"White",38.91485,-77.0916
"20215",20016,849,416,"White",38.91341,-77.09759
"20216",53368,578,526,"White",38.93971,-77.09245
"20217",45164,750,656,"White",38.923,-77.0864
"20218",31450,1132,1051,"White",38.88578,-77.06805
"20219",41867,701,656,"White",38.92778,-77.08643
"20220",58848,581,475,"White",38.93941,-77.09482
"20221",28506,435,466,"White",38.95362,-77.09525
"20222",55661,708,649,"White",38.92709,-77.08675
"20223",40570,476,215,"White",38.94962,-77.10694
"20224",20183,902,310,"White",38.90817,-77.1025
"20225",64248,357,661,"White",38.96125,-77.08617
"20226",66353,226,477,"White",38.97394,-77.09474
"20227",39620,326,699,"White",38.96428,-77.08443
"20228",34376,852,370,"White",38.91304,-77.09973
"20229",62601,741,346,"White",38.92388,-77.10085
"20230",74198,410,302,"White",38.95607,-77.10287
"20231",60850,453,265,"White",38.95188,-77.10462
"20232",69191,857,284,"White",38.91262,-77.10373
"20233",63833,898,795,"White",38.90856,-77.07997
"20234",70658,1157,916,"White",38.88344,-77.07431
"20235",10704,752,602,"White",38.9228,-77.08895
"20236",60911,280,483,"White",38.96872,-77.09446
"20237",47377,728,611,"White",38.92513,-77.08852
"20238",66037,872,567,"White",38.91115,-77.09054
"20239",32901,612,566,"White",38.93642,-77.09062
"20240",65968,722,516,"White",38.92574,-77.09295
"20241",16998,786,707,"White",38.91951,-77.08405
"20242",25911,366,313,"White",38.96039,-77.10238
"20243",38998,643,592,"White",38.93337,-77.08941
"20244",85146,537,1055,"White",38.94374,-77.06785
"20245",36978,791,595,"White",38.91904,-77.08925
"20246",71127,777,585,"White",38.92035,-77.08973
"20247",47913,330,458,"White",38.96388,-77.09564
"20248",47543,855,618,"White",38.91273,-77.08819
"20249",60365,597,494,"White",38.93788,-77.09395
"20250",50664,907,682,"White",38.90772,-77.08519
"20251",66179,1007,547,"White",38.898,-77.09149
"20252",28700,600,756,"White",38.93761,-77.08175
"20253",62665,806,604,"White",38.91755,-77.08885
"20254",14999,549,380,"White",38.94259,-77.09926
"20255",20567,477,181,"White",38.94957,-77.10852
"20256",11498,612,568,"White",38.93638,-77.09053
"20257",15937,356,379,"White",38.96132,-77.09933
"20258",41912,665,1207,"White",38.93123,-77.06077
"20259",66133,641,612,"White",38.93355,-77.08848
"20260",60974,925,720,"White",38.90597,-77.08343
"20261",67181,1733,798,"White",38.82739,-77.07982
"20262",37521,715,307,"White",38.9264,-77.10266
"20263",74047,220,515,"White",38.97459,-77.09298
"20264",20456,633,386,"White",38.93434,-77.09898
"20265",30846,546,494,"White",38.94282,-77.09396
"20266",45946,195,454,"White",38.97701,-77.09583
"20267",35699,632,329,"White",38.93451,-77.10161
"20268",47569,526,486,"White",38.94479,-77.09432
"20269",49496,598,971,"White",38.93774,-77.07178
"20270",52484,972,994,"White",38.90144,-77.07068
"20271",87851,693,682,"White",38.92854,-77.08523
"20272",67923,620,44,"White",38.93567,-77.1149
"20273",78970,430,664,"White",38.95409,-77.08606
"20274",74636,1012,968,"White",38.89752,-77.07192
"20275",56887,1015,1108,"White",38.8972,-77.0654
"20276",40071,861,617,"White",38.91219,-77.08822
"20277",39762,734,736,"White",38.92456,-77.08267
"20278",76669,903,725,"White",38.90809,-77.08322
"20279",21431,619,360,"White",38.9357,-77.10018
"20280",78836,730,507,"White",38.92498,-77.09335
"20281",26840,732,538,"White",38.92473,-77.09192
"20282",61762,1688,791,"White",38.83176,-77.08013
"20283",11792,868,628,"White",38.91154,-77.0877
"20284",56009,474,408,"White",38.94984,-77.09797
"20285",22904,593,201,"White",38.9383,-77.10759
"20286",38468,718,741,"White",38.92611,-77.08247
"20287",31143,1614,783,"White",38.83892,-77.0805
"20288",26555,957,537,"White",38.90287,-77.09193
"20289",58220,902,592,"White",38.90821,-77.08939
"20290",69768,864,895,"White",38.91191,-77.0753
"20291",79511,635,679,"White",38.93414,-77.08535
"20292",66504,912,688,"White",38.90728,-77.08492
"20293",13478,292,457,"White",38.96755,-77.09567
"20294",16273,804,316,"White",38.91776,-77.10226
"20295",82150,914,368,"White",38.90708,-77.09981
"20296",66352,858,923,"White",38.91246,-77.07402
"20297",83635,1184,948,"White",38.88079,-77.07283
"20298",27458,689,802,"White",38.92893,-77.07961
"20299",89435,919,698,"White",38.90656,-77.08448
"20300",15896,716,612,"White",38.9263,-77.08849
"20301",21267,751,646,"White",38.92287,-77.08688
"20302",47344,774,681,"White",38.92069,-77.08526
"20303",84105,256,484,"White",38.97108,-77.0944
"20304",86546,699,654,"White",38.92798,-77.08653
"20305",73913,1018,967,"White",38.8969,-77.07193
"20306",71959,729,318,"White",38.92499,-77.10215
"20307",76741,609,217,"White",38.93667,-77.10685
"20308",51877,618,685,"White",38.93582,-77.08509
"20309",49348,427,873,"White",38.95443,-77.07634
"20310",39858,325,467,"White",38.96439,-77.0952
"20311",84609,805,176,"White",38.91766,-77.10874
"20312",46343,271,449,"White",38.96957,-77.09607
"20313",56808,839,1055,"White",38.91435,-77.06784
"20314",19263,1107,956,"White",38.88829,-77.07248
"20315",14139,608,417,"White",38.93678,-77.09755
"20316",85472,896,690,"White",38.90883,-77.08483
"20317",79535,1066,995,"White",38.89223,-77.07064
"20318",81492,568,470,"White",38.9407,-77.09509
"20319",30703,548,484,"White",38.94269,-77.09443
"20320",43246,908,407,"White",38.90759,-77.09801
"20321",10581,768,602,"White",38.92123,-77.08891
"20322",15654,845,597,"White",38.91376,-77.08918
"20323",27263,986,529,"White",38.90007,-77.09234
"20324",41839,605,326,"White",38.93708,-77.10176
"20325",48816,508,792,"White",38.94652,-77.0801
"20326",26699,1172,970,"White",38.88198,-77.07183
"20327",46769,804,647,"White",38.91772,-77.08683
"20328",66169,388,319,"White",38.95824,-77.1021
"20329",12059,772,269,"White",38.92086,-77.1044
"20330",21017,659,281,"White",38.93186,-77.10388
"20331",36208,379,711,"White",38.95904,-77.08386
"20332",65141,1093,1122,"White",38.88966,-77.06473
"20333",77392,397,424,"White",38.95735,-77.0972
"20334",60701,1051,1037,"White",38.89371,-77.06868
"20335",66247,335,853,"White",38.96335,-77.07725
"20336",35605,807,581,"White",38.91741,-77.08989
"20337",52009,1016,544,"White",38.89715,-77.09161
"20338",55499,981,827,"White",38.9005,-77.07845
"20339",45345,648,748,"White",38.93295,-77.08216
"20340",18672,594,459,"White",38.93816,-77.09556
"20341",28067,913,571,"White",38.90716,-77.09036
"20342",87968,1176,1092,"White",38.88152,-77.06612
"20343",86840,848,372,"White",38.91342,-77.09964
"20344",26135,778,845,"White",38.92025,-77.0776
"20345",10125,375,402,"White",38.95951,-77.09822
"20346",66575,437,413,"White",38.95343,-77.09771
"20347",76288,1201,904,"White",38.87909,-77.07488
"20348",82638,883,686,"White",38.91002,-77.08502
"20349",30980,1059,948,"White",38.89293,-77.07285
"20350",53598,1225,793,"White",38.87683,-77.08006
"20351",81851,835,714,"White",38.91471,-77.08372
"20352",71043,830,665,"White",38.91517,-77.08598
"20353",55057,950,1128,"White",38.9035,-77.06448
"20354",29791,1105,1125,"White",38.88845,-77.06461
"20355",58930,628,272,"White",38.93483,-77.10427
"20356",16106,587,927,"White",38.93886,-77.07379
"20357",26660,392,435,"White",38.95787,-77.09671
"20358",50828,731,140,"White",38.92488,-77.11041
"20359",32780,524,465,"White",38.94498,-77.09531
"20360",39615,526,491,"White",38.94477,-77.09409
"20361",73333,399,764,"White",38.95711,-77.0814
"20362",34435,1162,946,"White",38.88287,-77.07295
"20363",25407,947,419,"White",38.90384,-77.09746
"20364",19615,936,952,"White",38.90486,-77.07264
"20365",78584,1161,1027,"White",38.88302,-77.06914
"20366",27935,373,295,"White",38.95963,-77.10321
"20367",84170,265,399,"White",38.97023,-77.09838
"20368",44986,743,569,"White",38.92373,-77.09046
"20369",86660,1149,1121,"White",38.88421,-77.06476
"20370",47461,755,611,"White",38.92255,-77.08853
"20371",61465,214,835,"White",38.97518,-77.07811
"20372",30114,1028,1035,"White",38.89593,-77.06877
"20373",47345,330,458,"White",38.96389,-77.09564
"20374",43035,603,950,"White",38.93732,-77.07274
"20375",39042,948,539,"White",38.90376,-77.09185
"20376",50061,1091,964,"White",38.88983,-77.07208
"20377",54109,469,818,"White",38.95031,-77.0789
"20378",31017,805,225,"White",38.91768,-77.10646
