yPos,xPos,race,lat,lon,age
699,313,White,38.92795,-77.10236,80
1189,891,White,38.88032,-77.07548,64
807,860,White,38.91745,-77.07694,73
524,462,White,38.945,-77.09543,66
336,344,White,38.96325,-77.10093,71
554,753,White,38.94206,-77.08192,63
741,196,White,38.92385,-77.10783,60
989,799,White,38.89972,-77.07978,70
436,239,White,38.95353,-77.10583,51
638,298,White,38.93393,-77.10305,52
727,327,White,38.9252,-77.10175,66
487,399,White,38.94862,-77.09837,63
928,717,White,38.9057,-77.08357,77
874,557,White,38.9109,-77.09103,64
837,598,White,38.91457,-77.08913,64
773,331,White,38.9208,-77.10152,81
1127,1058,White,38.88629,-77.06771,74
1008,995,White,38.89785,-77.07066,71
465,435,White,38.95071,-77.09668,63
453,191,White,38.9519,-77.10805,82
579,844,White,38.93961,-77.07766,67
647,748,White,38.93302,-77.08215,63
993,550,White,38.89932,-77.09137,64
523,795,White,38.94512,-77.07995,46
454,385,White,38.95182,-77.09904,56
903,685,White,38.90807,-77.08507,72
1220,1420,White,38.87729,-77.05089,71
988,1053,White,38.89984,-77.06794,56
659,608,White,38.93187,-77.08865,37
215,828,White,38.97505,-77.07839,54
995,941,White,38.89913,-77.07314,72
1205,904,White,38.87869,-77.0749,38
724,1146,White,38.92552,-77.06363,62
708,702,White,38.92711,-77.08427,73
1031,1020,White,38.89562,-77.06947,64
1173,1000,White,38.88184,-77.0704,67
906,731,White,38.90786,-77.08295,29
645,242,White,38.93325,-77.10567,67
571,223,White,38.94044,-77.10658,29
810,797,White,38.91716,-77.07987,47
558,686,White,38.94169,-77.08502,61
869,337,White,38.91145,-77.10126,64
647,411,White,38.93297,-77.09783,75
679,485,White,38.92989,-77.09437,63
1135,954,White,38.88555,-77.07253,58
606,641,White,38.93698,-77.0871,57
891,592,White,38.90924,-77.08941,68
342,946,White,38.9627,-77.07291,64
1100,948,White,38.88895,-77.07282,61
462,425,White,38.95098,-77.09719,69
751,622,White,38.92294,-77.08799,23
520,174,White,38.94535,-77.10886,62
970,971,White,38.90162,-77.07177,71
641,707,White,38.93358,-77.08406,70
754,627,White,38.92258,-77.08779,64
946,533,White,38.90396,-77.09215,68
863,370,White,38.91202,-77.09972,61
631,664,White,38.93456,-77.08604,61
619,538,White,38.93573,-77.09193,65
1192,903,White,38.87996,-77.07494,57
170,498,White,38.97947,-77.09375,66
886,259,White,38.90976,-77.10488,65
976,955,White,38.90104,-77.07252,70
1171,958,White,38.88203,-77.07237,61
1023,596,White,38.89647,-77.08923,46
1174,1064,White,38.88172,-77.06743,76
574,236,White,38.94007,-77.10597,67
907,833,White,38.90768,-77.07817,64
515,343,White,38.94585,-77.10097,60
919,586,White,38.90653,-77.08968,67
619,560,White,38.93578,-77.09091,60
366,310,White,38.9604,-77.10253,63
1219,809,White,38.87741,-77.07928,78
754,673,White,38.9226,-77.08562,61
614,415,White,38.936279999999996,-77.09764,68
629,695,White,38.93482,-77.08461,64
666,656,White,38.93118,-77.0864,64
356,292,White,38.96138,-77.10336,69
673,980,White,38.93051,-77.07135,32
945,526,White,38.904,-77.09247,67
994,511,White,38.89925,-77.09315,68
918,542,White,38.90667,-77.09174,62
908,834,White,38.90766,-77.07813,69
416,380,White,38.95553,-77.09924,56
453,406,White,38.95187,-77.09805,63
712,620,White,38.92667,-77.08808,75
706,767,White,38.92727,-77.08127,47
737,524,White,38.92429,-77.09254,42
675,299,White,38.93028,-77.10301,27
897,507,White,38.90869,-77.09337,69
632,1020,White,38.93452,-77.06951,66
317,388,White,38.96512,-77.09891,61
1189,779,White,38.88031,-77.0807,64
662,319,White,38.93158,-77.10211,61
740,501,White,38.92394,-77.09362,63
511,314,White,38.94623,-77.10235,38
846,648,White,38.91367,-77.08679,52
750,584,White,38.92302,-77.08977,62
876,690,White,38.91077,-77.08483,56
408,423,White,38.95631,-77.09724,44
1374,1306,White,38.8623,-77.05618,67
522,484,White,38.94518,-77.09442,61
342,353,White,38.96266,-77.10051,66
1017,1010,White,38.89701,-77.06996,55
1065,964,White,38.89235,-77.0721,64
433,499,White,38.95383,-77.09373,64
227,430,White,38.97388,-77.09695,65
856,571,White,38.91267,-77.09037,65
1063,1001,White,38.89253,-77.07037,65
802,582,White,38.91798,-77.08986,69
822,578,White,38.91601,-77.09005,72
312,411,White,38.96557,-77.09782,51
1192,790,White,38.88002,-77.08018,63
437,464,White,38.9534,-77.09536,83
1077,1003,White,38.89121,-77.0703,69
1111,1051,White,38.88791,-77.06804,64
703,720,White,38.92756,-77.08344,50
871,358,White,38.91124,-77.10027,50
1157,906,White,38.88338,-77.07478,73
739,506,White,38.92403,-77.0934,65
595,192,White,38.93809,-77.108,72
706,682,White,38.9273,-77.08519,68
939,530,White,38.90461,-77.09229,69
193,521,White,38.9772,-77.09269,66
772,364,White,38.9209,-77.09998,65
1539,792,White,38.84619,-77.08009,76
649,667,White,38.93279,-77.0859,61
900,643,White,38.90845,-77.08701,58
687,1034,White,38.92915,-77.06883,71
833,394,White,38.9149,-77.09863,64
988,1054,White,38.89987,-77.06789,70
897,797,White,38.90874,-77.07986,50
962,951,White,38.90241,-77.07269,61
599,243,White,38.93773,-77.10565,32
698,712,White,38.92803,-77.08381,49
474,712,White,38.94984,-77.08383,73
755,348,White,38.92253,-77.10076,70
1000,513,White,38.89868,-77.09307,67
713,534,White,38.92664,-77.0921,55
692,1271,White,38.92862,-77.05783,71
902,663,White,38.90825,-77.08608,42
1029,1035,White,38.8959,-77.06881,55
735,705,White,38.92446,-77.08413,52
634,485,White,38.93428,-77.0944,70
838,625,White,38.91441,-77.08784,68
750,344,White,38.92304,-77.10091,63
666,612,White,38.93114,-77.08846,63
511,783,White,38.94624,-77.0805,62
650,289,White,38.93271,-77.10348,57
1001,1079,White,38.8986,-77.06673,67
752,718,White,38.92278,-77.08354,76
683,467,White,38.92952,-77.0952,49
699,507,White,38.928,-77.09335,81
896,563,White,38.90877,-77.09074,50
936,710,White,38.90489,-77.0839,62
1053,972,White,38.89349,-77.0717,64
835,581,White,38.91475,-77.08992,64
575,845,White,38.94005,-77.07764,50
533,508,White,38.9441,-77.09331,57
881,252,White,38.91029,-77.10523,81
656,285,White,38.93218,-77.1037,74
869,279,White,38.91139,-77.10396,71
584,348,White,38.93919,-77.10074,41
812,605,White,38.91696,-77.08878,62
1026,1418,White,38.89615,-77.05099,70
747,728,White,38.92328,-77.08307,64
694,508,White,38.92844,-77.09331,64
130,526,White,38.98336,-77.09246,55
526,215,White,38.94476,-77.10692,66
734,729,White,38.92459,-77.083,55
474,429,White,38.94982,-77.09699,52
1068,1041,White,38.89207,-77.0685,66
676,274,White,38.93015,-77.10419,69
724,632,White,38.92553,-77.08755,62
223,498,White,38.97426,-77.09379,75
464,263,White,38.95082,-77.1047,69
169,705,White,38.97957,-77.08415,52
867,669,White,38.91157,-77.08582,54
914,433,White,38.90703,-77.09681,69
664,504,White,38.93132,-77.0935,69
885,526,White,38.90986,-77.09248,63
1028,978,White,38.89596,-77.07143,62
1583,982,White,38.84194,-77.07123,64
619,557,White,38.93574,-77.09104,51
724,633,White,38.92555,-77.08747,68
680,631,White,38.92984,-77.08759,52
357,382,White,38.96124,-77.09918,65
702,378,White,38.92763,-77.09935,67
674,508,White,38.93036,-77.09331,66
247,858,White,38.97189,-77.07701,77
288,427,White,38.96791,-77.09709,60
535,268,White,38.94389,-77.10445,73
953,535,White,38.90329,-77.09205,40
1544,798,White,38.84572,-77.0798,50
953,483,White,38.90324,-77.09448,70
659,678,White,38.93189,-77.0854,66
982,841,White,38.90039,-77.07781,57
885,470,White,38.9099,-77.09506,77
1029,1019,White,38.89583,-77.06954,65
580,790,White,38.93953,-77.08017,59
971,519,White,38.90147,-77.0928,51
684,450,White,38.92942,-77.09602,64
785,643,White,38.91962,-77.08701,63
792,302,White,38.91895,-77.10287,68
429,445,White,38.95427,-77.09625,63
1021,535,White,38.89663,-77.09206,52
1090,1069,White,38.88988,-77.06721,94
830,612,White,38.91521,-77.08847,74
1023,552,White,38.89645,-77.09127,58
632,486,White,38.93448,-77.09433,64
1178,973,White,38.88135,-77.07166,72
601,780,White,38.93747,-77.08065,64
619,47,White,38.93574,-77.11473,58
1060,953,White,38.89284,-77.07262,51
1158,966,White,38.88327,-77.072,54
906,663,White,38.90784,-77.08607,66
612,1026,White,38.9364,-77.06919,66
541,243,White,38.94337,-77.10565,64
1015,565,White,38.89718,-77.09065,82
733,729,White,38.92464,-77.08302,68
938,580,White,38.90474,-77.08993,56
593,931,White,38.93828,-77.07364,56
948,550,White,38.90372,-77.09133,73
399,387,White,38.9571,-77.09894,63
657,283,White,38.932,-77.10379,45
879,691,White,38.91045,-77.08479,86
580,186,White,38.93956,-77.10827,69
773,589,White,38.92073,-77.08955,70
740,947,White,38.92397,-77.07288,27
866,379,White,38.91167,-77.09929,47
975,1038,White,38.90109,-77.06863,21
861,602,White,38.9122,-77.08894,60
419,1007,White,38.95516,-77.07007,60
765,690,White,38.92155,-77.08483,51
809,632,White,38.91726,-77.08755,61
906,589,White,38.90781,-77.08955,69
1034,975,White,38.8954,-77.07159,62
1082,1032,White,38.89065,-77.06894,63
453,405,White,38.9519,-77.09808,53
511,714,White,38.9462,-77.08372,59
886,492,White,38.90981,-77.09404,73
818,315,White,38.91634,-77.10227,66
848,410,White,38.91347,-77.09785,76
654,989,White,38.93231,-77.0709,76
1051,931,White,38.89373,-77.07362,54
811,328,White,38.91709,-77.10169,66
568,253,White,38.94066,-77.10519,67
889,481,White,38.90943,-77.09458,77
602,452,White,38.93735,-77.09591,94
224,826,White,38.97417,-77.0785,68
632,725,White,38.9345,-77.08322,63
588,286,White,38.9388,-77.10362,65
891,829,White,38.90928,-77.07836,58
646,629,White,38.93311,-77.08767,70
221,423,White,38.97443,-77.09725,64
498,501,White,38.94747,-77.09361,66
667,309,White,38.93105,-77.10257,37
1230,869,White,38.8763,-77.07653,64
463,428,White,38.95087,-77.09704,72
886,627,White,38.90973,-77.08776,24
1040,949,White,38.8948,-77.0728,68
844,637,White,38.91389,-77.08731,36
737,227,White,38.92428,-77.10636,74
671,635,White,38.93069,-77.08739,54
683,693,White,38.92953,-77.08468,72
707,311,White,38.92719,-77.10247,58
335,774,White,38.96339,-77.08095,64
572,399,White,38.94027,-77.09839,72
599,242,White,38.9377,-77.10569,63
790,704,White,38.91907,-77.08419,64
817,622,White,38.91644,-77.08798,75
556,161,White,38.94187,-77.10946,63
506,275,White,38.94674,-77.10413,85
1103,1014,White,38.88868,-77.06975,62
580,461,White,38.93957,-77.0955,67
661,654,White,38.93161,-77.08653,35
893,748,White,38.90913,-77.08216,70
886,438,White,38.90975,-77.09657,67
651,605,White,38.93265,-77.08881,65
1223,911,White,38.87694,-77.07454,64
846,599,White,38.91367,-77.08905,57
915,574,White,38.90696,-77.09024,61
1019,573,White,38.89678,-77.09027,63
657,409,White,38.93202,-77.09793,66
353,785,White,38.96165,-77.08043,66
344,413,White,38.96251,-77.09774,58
456,778,White,38.95163,-77.08075,49
381,659,White,38.95886,-77.08627,65
598,462,White,38.9378,-77.09546,53
556,468,White,38.94185,-77.09517,50
737,319,White,38.92423,-77.1021,63
1127,995,White,38.88627,-77.07066,71
764,596,White,38.92168,-77.08922,58
307,402,White,38.96609,-77.09823,60
150,731,White,38.98133,-77.08291,68
387,320,White,38.95834,-77.10204,66
1121,1027,White,38.88693,-77.06914,65
817,394,White,38.91647,-77.09862,72
938,544,White,38.90466,-77.09163,40
735,702,White,38.92442,-77.08427,63
769,701,White,38.92112,-77.08432,46
1075,1050,White,38.89137,-77.06811,79
1098,1018,White,38.8891,-77.0696,90
1128,997,White,38.88618,-77.07057,59
684,328,White,38.92938,-77.10168,69
790,698,White,38.91914,-77.08447,49
810,236,White,38.91715,-77.10594,32
528,214,White,38.94455,-77.10699,64
645,289,White,38.93323,-77.10349,67
1130,942,White,38.88601,-77.07312,73
884,691,White,38.90999,-77.0848,63
446,226,White,38.95254,-77.10642,59
890,662,White,38.90934,-77.08612,68
870,631,White,38.91132,-77.08756,61
650,295,White,38.93272,-77.10323,68
579,178,White,38.93964,-77.10865,60
782,575,White,38.91992,-77.09017,64
498,473,White,38.9475,-77.09493,63
738,694,White,38.92419,-77.08463,65
504,277,White,38.94694,-77.10403,71
613,386,White,38.93631,-77.09898,65
441,407,White,38.95303,-77.09802,66
1050,930,White,38.89384,-77.07367,94
816,338,White,38.91655,-77.10122,62
726,326,White,38.92534,-77.10176,60
988,527,White,38.89985,-77.09243,59
542,498,White,38.94319,-77.09377,60
968,798,White,38.90176,-77.07982,62
395,395,White,38.95757,-77.09858,61
691,356,White,38.92871,-77.1004,65
1036,1010,White,38.8952,-77.06994,64
792,595,White,38.91888,-77.08923,70
662,136,White,38.93155,-77.11061,77
502,682,White,38.94717,-77.08522,55
248,488,White,38.97187,-77.09426,63
1229,783,White,38.87641,-77.08049,64
707,527,White,38.92715,-77.0924,68
867,488,White,38.91162,-77.09421,51
686,332,White,38.92921,-77.10149,54
832,609,White,38.91501,-77.0886,32
812,635,White,38.91692,-77.08738,58
470,405,White,38.95027,-77.09808,62
1090,1048,White,38.88992,-77.06819,73
1059,1109,White,38.89293,-77.06536,74
1031,775,White,38.89569,-77.08087,69
217,796,White,38.97488,-77.07988,53
532,241,White,38.94418,-77.10573,71
775,329,White,38.92059,-77.10162,58
789,718,White,38.91917,-77.08355,64
459,715,White,38.95135,-77.08368,83
912,585,White,38.90719,-77.08973,79
789,394,White,38.91924,-77.0986,55
667,631,White,38.93107,-77.0876,66
561,903,White,38.94143,-77.07493,35
854,534,White,38.91286,-77.09209,82
715,277,White,38.92636,-77.10405,64
505,832,White,38.94687,-77.07823,64
869,650,White,38.91138,-77.08671,67
432,500,White,38.95392,-77.09367,61
194,521,White,38.97706,-77.09268,71
842,594,White,38.91405,-77.08928,72
424,257,White,38.95467,-77.105,67
611,207,White,38.93647,-77.1073,63
779,690,White,38.92022,-77.08485,54
592,290,White,38.93837,-77.10344,71
652,756,White,38.93249,-77.08174,82
874,487,White,38.91093,-77.09426,63
886,302,White,38.90976,-77.10288,67
750,696,White,38.92295,-77.08456,73
1017,1073,White,38.89705,-77.06701,60
174,679,White,38.97908,-77.08536,45
501,378,White,38.94719,-77.09935,71
1165,1100,White,38.88266,-77.06577,70
805,658,White,38.91765,-77.08632,92
470,830,White,38.95028,-77.07834,67
716,512,White,38.92626,-77.09312,46
925,370,White,38.90599,-77.09971,54
728,608,White,38.92514,-77.08867,59
589,938,White,38.93866,-77.07328,67
766,682,White,38.92144,-77.08522,66
390,368,White,38.95805,-77.0998,61
648,644,White,38.93296,-77.08698,75
660,719,White,38.93177,-77.08347,50
759,590,White,38.92212,-77.08948,70
947,537,White,38.90385,-77.09194,79
327,358,White,38.96415,-77.10026,87
708,510,White,38.92705,-77.09321,60
1600,793,White,38.8403,-77.08007,69
222,446,White,38.97441,-77.096190000000007,68
414,373,White,38.95573,-77.09961,58
743,635,White,38.92367,-77.0874,66
492,373,White,38.94812,-77.0996,64
537,267,White,38.94371,-77.10452,56
883,521,White,38.9101,-77.09269,50
1123,1012,White,38.88672,-77.06987,70
892,570,White,38.90915,-77.09044,82
787,579,White,38.91943,-77.08998,80
940,507,White,38.90447,-77.09336,61
861,613,White,38.91215,-77.08843,69
597,858,White,38.93788,-77.077,44
907,487,White,38.90776,-77.09427,63
584,284,White,38.93915,-77.10374,68
616,685,White,38.93606,-77.08506,77
928,549,White,38.90563,-77.09141,57
1026,1119,White,38.89615,-77.06487,68
866,659,White,38.91175,-77.0863,64
907,455,White,38.90777,-77.09576,39
624,557,White,38.93526,-77.09102,61
1206,787,White,38.8786,-77.0803,53
569,309,White,38.94058,-77.10256,61
804,566,White,38.91772,-77.09062,65
874,710,White,38.91096,-77.0839,61
756,343,White,38.92245,-77.10098,63
790,248,White,38.9191,-77.10541,74
844,651,White,38.91382,-77.08664,64
680,142,White,38.92976,-77.11034,77
1424,1012,White,38.85739,-77.06987,66
620,536,White,38.93568,-77.092,64
686,482,White,38.92921,-77.09454,65
712,647,White,38.92665,-77.08684,37
599,340,White,38.93764,-77.10114,48
622,940,White,38.93542,-77.07322,63
1008,594,White,38.89785,-77.08928,61
699,653,White,38.92796,-77.08655,57
677,366,White,38.9301,-77.0999,69
1116,1502,White,38.88737,-77.04708,66
677,84,White,38.9301,-77.11305,62
519,144,White,38.94543,-77.11026,57
998,541,White,38.89888,-77.09178,82
822,375,White,38.91599,-77.09949,63
240,488,White,38.97264,-77.09425,66
647,621,White,38.93305,-77.08805,71
727,548,White,38.92524,-77.09143,80
629,731,White,38.93474,-77.08292,74
396,258,White,38.95747,-77.10493,56
731,611,White,38.9248,-77.08853,64
1581,983,White,38.84216,-77.07121,70
352,316,White,38.96168,-77.10226,66
744,626,White,38.92363,-77.08779,64
1083,1060,White,38.89056,-77.06761,66
898,641,White,38.90856,-77.0871,69
1616,840,White,38.8387,-77.07785,64
721,638,White,38.92583,-77.08728,67
1106,1011,White,38.88836,-77.0699,73
921,460,White,38.90638,-77.09553,67
556,753,White,38.94187,-77.0819,53
1172,961,White,38.88193,-77.07223,65
343,366,White,38.96261,-77.0999,60
663,144,White,38.93146,-77.11025,66
623,492,White,38.93531,-77.09403,68
1215,829,White,38.87778,-77.07835,54
607,456,White,38.9369,-77.09574,64
924,711,White,38.90607,-77.08384,65
880,531,White,38.9104,-77.09222,56
1005,550,White,38.8982,-77.09136,64
607,458,White,38.93693,-77.09561,62
1096,945,White,38.88933,-77.07296,72
502,671,White,38.94715,-77.08574,52
937,701,White,38.90483,-77.08433,68
996,939,White,38.89909,-77.07323,64
551,314,White,38.94231,-77.10231,63
291,767,White,38.96763,-77.08126,89
1074,1018,White,38.89147,-77.06957,60
522,128,White,38.9452,-77.111,58
998,532,White,38.89886,-77.09221,70
1172,973,White,38.88194,-77.07168,71
637,705,White,38.93401,-77.08415,72
1056,965,White,38.89318,-77.07203,65
935,1008,White,38.90502,-77.07003,70
648,627,White,38.93295,-77.08779,65
737,569,White,38.92427,-77.09045,63
337,346,White,38.96319,-77.10082,65
782,604,White,38.91984,-77.08885,58
726,379,White,38.92528,-77.09933,61
993,948,White,38.89931,-77.07282,68
769,703,White,38.92119,-77.08424,62
1129,1567,White,38.88609,-77.04406,62
1050,933,White,38.89377,-77.07353,67
577,821,White,38.9398,-77.07876,64
462,360,White,38.95102,-77.10018,66
608,328,White,38.93684,-77.1017,79
1377,1113,White,38.86204,-77.06515,66
412,381,White,38.95585,-77.09922,73
742,264,White,38.92378,-77.10467,67
653,326,White,38.9324,-77.10175,63
808,728,White,38.9174,-77.08308,72
910,264,White,38.9074,-77.10464,66
566,947,White,38.94092,-77.07288,64
921,400,White,38.90635,-77.09832,62
1216,920,White,38.8777,-77.07414,63
688,324,White,38.92903,-77.10185,44
451,261,White,38.95213,-77.10478,72
665,634,White,38.9313,-77.08747,71
743,152,White,38.92372,-77.10985,65
394,718,White,38.95759,-77.08352,69
916,488,White,38.90685,-77.09424,68
933,1062,White,38.90523,-77.06754,66
1071,1042,White,38.89181,-77.06847,68
1425,1252,White,38.85733,-77.05871,28
316,387,White,38.96524,-77.09892,65
764,657,White,38.92167,-77.08635,70
801,716,White,38.918,-77.08361,76
697,321,White,38.92817,-77.10199,64
716,338,White,38.92627,-77.1012,51
1253,833,White,38.87406,-77.07816,52
766,347,White,38.92143,-77.10078,81
337,418,White,38.96317,-77.09748,60
572,1089,White,38.9403,-77.06629,76
550,171,White,38.94247,-77.109,87
1085,985,White,38.89036,-77.07113,63
1550,815,White,38.84519,-77.07903,41
755,634,White,38.92249,-77.08744,66
836,553,White,38.91465,-77.09119,68
1173,950,White,38.88185,-77.07273,66
1135,1022,White,38.88552,-77.0694,67
22,646,White,38.99386,-77.0869,55
1041,1003,White,38.89467,-77.07025,78
1205,911,White,38.87878,-77.07457,71
1007,936,White,38.898,-77.0734,26
1058,997,White,38.89305,-77.07057,54
486,374,White,38.94872,-77.09954,52
1047,969,White,38.89414,-77.07185,59
952,545,White,38.90335,-77.0916,78
907,447,White,38.9077,-77.09612,61
817,634,White,38.91645,-77.08746,61
1105,1034,White,38.88847,-77.06883,79
882,523,White,38.91012,-77.09259,63
989,814,White,38.8997,-77.07908,68
1100,981,White,38.88891,-77.07132,48
837,580,White,38.91455,-77.08994,63
689,989,White,38.92897,-77.07092,55
633,74,White,38.93433,-77.11352,54
1035,994,White,38.89531,-77.07069,65
643,729,White,38.93336,-77.08303,64
1148,1026,White,38.88426,-77.06921,62
971,736,White,38.90151,-77.08268,70
774,380,White,38.92062,-77.09925,63
592,521,White,38.93839,-77.09269,61
1000,541,White,38.89866,-77.09176,65
1125,973,White,38.88647,-77.07168,63
781,376,White,38.92001,-77.09945,57
686,1101,White,38.92919,-77.0657,62
547,994,White,38.9427,-77.0707,72
220,515,White,38.97459,-77.09298,69
687,735,White,38.92917,-77.08273,55
506,340,White,38.94672,-77.10113,68
956,958,White,38.90294,-77.07236,61
923,403,White,38.90613,-77.09819,69
1079,1002,White,38.89103,-77.07033,69
561,463,White,38.94141,-77.0954,58
837,607,White,38.91454,-77.08871,66
674,83,White,38.93034,-77.11307,71
988,1012,White,38.89982,-77.06986,68
249,814,White,38.97173,-77.07906,65
575,510,White,38.94,-77.0932,70
640,438,White,38.93373,-77.09655,62
1159,909,White,38.88322,-77.07463,70
857,325,White,38.91263,-77.10181,74
817,650,White,38.91647,-77.08668,69
1108,956,White,38.88817,-77.07246,53
254,379,White,38.97126,-77.09932,63
940,980,White,38.90449,-77.07134,66
916,993,White,38.90684,-77.07074,72
1355,1062,White,38.86417,-77.06752,63
515,334,White,38.94582,-77.10138,53
830,644,White,38.91518,-77.08697,64
1078,1080,White,38.89104,-77.06667,62
648,655,White,38.93293,-77.08645,66
813,836,White,38.91683,-77.07804,73
740,554,White,38.92394,-77.09115,73
986,1014,White,38.90004,-77.06975,62
921,687,White,38.90638,-77.08495,73
754,696,White,38.92262,-77.08457,73
658,589,White,38.93192,-77.08953,72
789,703,White,38.91915,-77.08422,69
697,676,White,38.92811,-77.0855,79
762,647,White,38.92184,-77.08685,65
689,524,White,38.92898,-77.09255,49
897,704,White,38.90865,-77.08419,59
955,534,White,38.90307,-77.09207,48
946,482,White,38.90394,-77.09451,70
664,643,White,38.93133,-77.08704,21
610,533,White,38.9366,-77.09214,68
664,681,White,38.93135,-77.08523,70
1151,1022,White,38.88395,-77.0694,64
655,294,White,38.9322,-77.10326,61
1106,1087,White,38.88834,-77.06636,59
360,433,White,38.96093,-77.09681,72
712,621,White,38.92665,-77.08804,59
897,467,White,38.9087,-77.09519,75
386,406,White,38.95845,-77.09804,61
1014,1129,White,38.89727,-77.06441,62
483,167,White,38.94893,-77.10915,78
654,288,White,38.93238,-77.10354,61
792,708,White,38.91893,-77.08401,61
931,496,White,38.90537,-77.09388,75
693,754,White,38.92859,-77.08185,74
957,571,White,38.90282,-77.09038,68
875,725,White,38.91086,-77.08323,69
887,250,White,38.90966,-77.10533,42
899,753,White,38.90852,-77.08191,58
914,359,White,38.90704,-77.10025,69
488,282,White,38.948480000000004,-77.10382,55
607,274,White,38.93695,-77.1042,57
1179,954,White,38.88127,-77.07255,70
893,254,White,38.90909,-77.1051,48
824,574,White,38.91581,-77.09024,64
346,344,White,38.96231,-77.10094,65
818,800,White,38.91634,-77.07972,63
605,90,White,38.93712,-77.11276,64
702,327,White,38.92765,-77.10172,59
1121,995,White,38.88689,-77.07066,66
758,622,White,38.92217,-77.08801,47
522,443,White,38.94516,-77.09635,71
973,518,White,38.90129,-77.09285,62
1031,1137,White,38.89569,-77.06403,64
859,421,White,38.91239,-77.09737,82
801,731,White,38.91808,-77.08293,65
770,602,White,38.92102,-77.08892,72
598,165,White,38.93777,-77.10926,69
885,463,White,38.90982,-77.0954,40
1108,956,White,38.88817,-77.07247,62
595,254,White,38.93811,-77.10511,72
469,818,White,38.95029,-77.07888,64
660,607,White,38.93176,-77.0887,65
665,287,White,38.93128,-77.1036,75
839,647,White,38.91435,-77.08686,56
624,211,White,38.93525,-77.10713,64
606,229,White,38.93705,-77.10628,68
1014,967,White,38.89735,-77.07197,28
229,472,White,38.97372,-77.09497,60
789,613,White,38.91918,-77.0884,61
702,319,White,38.92769,-77.1021,69
740,358,White,38.92399,-77.10028,63
628,1105,White,38.93487,-77.06554,64
918,399,White,38.90664,-77.09836,69
776,690,White,38.92042,-77.08482,57
921,508,White,38.90636,-77.09333,51
475,398,White,38.94975,-77.09841,61
933,570,White,38.9052,-77.09042,81
506,292,White,38.94676,-77.10334,68
843,753,White,38.91396,-77.08189,68
975,515,White,38.90115,-77.09298,59
645,294,White,38.93316,-77.10325,70
1122,1101,White,38.88683,-77.06573,77
1111,1043,White,38.8879,-77.0684,71
741,1147,White,38.92383,-77.06355,62
755,650,White,38.92253,-77.08671,63
880,716,White,38.91036,-77.08363,69
1115,973,White,38.88745,-77.07169,69
892,661,White,38.90915,-77.08616,71
1068,1000,White,38.89209,-77.07042,78
1682,823,White,38.83233,-77.07866,64
839,820,White,38.91429,-77.07879,51
726,604,White,38.92532,-77.08883,59
993,938,White,38.89936,-77.0733,57
849,667,White,38.91336,-77.08591,66
1025,789,White,38.89624,-77.08022,58
982,818,White,38.90038,-77.0789,63
597,756,White,38.93792,-77.08175,69
710,313,White,38.9269,-77.10239,59
1071,1049,White,38.89175,-77.06816,64
877,1005,White,38.91065,-77.07016,68
980,932,White,38.90061,-77.0736,64
933,561,White,38.90521,-77.09083,58
667,154,White,38.93107,-77.10976,72
474,408,White,38.9498,-77.09796,71
428,489,White,38.95433,-77.09418,68
1180,954,White,38.88114,-77.07255,55
507,791,White,38.94666,-77.08016,82
210,494,White,38.97557,-77.09394,65
1020,576,White,38.89671,-77.09015,74
279,361,White,38.96884,-77.10017,52
892,464,White,38.90922,-77.09537,63
1010,550,White,38.89765,-77.09133,62
226,406,White,38.974,-77.09806,57
1166,1033,White,38.88248,-77.06887,66
885,684,White,38.90986,-77.08512,68
799,716,White,38.91822,-77.08361,62
861,421,White,38.91218,-77.09734,56
877,294,White,38.91069,-77.10324,68
1008,592,White,38.89793,-77.08939,61
836,713,White,38.91462,-77.08376,68
827,577,White,38.91547,-77.09008,67
637,675,White,38.93402,-77.08551,69
485,245,White,38.94877,-77.10554,69
460,273,White,38.95124,-77.10426,70
758,600,White,38.92225,-77.08901,64
916,672,White,38.90681,-77.08567,62
43,667,White,38.99179,-77.0859,72
840,619,White,38.91427,-77.08813,66
1019,1074,White,38.89678,-77.06696,74
362,350,White,38.96076,-77.10067,53
492,388,White,38.94814,-77.09891,77
582,480,White,38.93937,-77.09463,69
769,166,White,38.92119,-77.10922,70
674,596,White,38.93039,-77.08922,68
626,746,White,38.93505,-77.08222,65
515,502,White,38.94585,-77.09359,60
597,213,White,38.93792,-77.10705,64
754,194,White,38.92256,-77.1079,70
929,532,White,38.90558,-77.0922,71
387,479,White,38.95835,-77.09465,57
263,680,White,38.97037,-77.08529,63
521,352,White,38.94524,-77.10058,57
887,649,White,38.90968,-77.08676,61
885,550,White,38.90989,-77.09135,66
224,826,White,38.97413,-77.0785,76
962,536,White,38.9024,-77.09202,73
891,480,White,38.90932,-77.0946,67
920,594,White,38.90641,-77.08933,66
913,430,White,38.90711,-77.09693,66
664,340,White,38.93138,-77.10113,64
1189,1064,White,38.88033,-77.06744,54
1007,536,White,38.89802,-77.09199,61
1084,987,White,38.89049,-77.071,76
583,348,White,38.93924,-77.10076,56
363,427,White,38.96061,-77.09706,62
713,360,White,38.92662,-77.1002,69
1077,1020,White,38.8912,-77.06951,69
489,275,White,38.94837,-77.10415,58
713,129,White,38.92664,-77.11096,62
948,484,White,38.90375,-77.09441,78
618,512,White,38.93582,-77.09314,63
915,546,White,38.90695,-77.09155,75
